"timestamp","package name","current version","update version"
"04/12/19 05:39:46 PM","python","2.7.5","2.7.5-77.0.1.el7_6"
"04/12/19 05:39:46 PM","python-devel","2.7.5","2.7.5-77.0.1.el7_6"
"04/12/19 05:39:47 PM","python-libs","2.7.5","2.7.5-77.0.1.el7_6"
"04/12/19 05:39:47 PM",package Security: is not installedkernel-3.10.0-957.10.1.el7.x86_64"
"04/12/19 05:39:47 PM",package Security: is not installedkernel-3.10.0-957.0.el7.x86_64"
